hit_id,sent_text,lemma_window,colloc,sent_id,prev_sent,token_str,lemma_str,next_sent,neg_lemma,adv_lemma,adj_lemma,neg_form,adv_form,adj_form,neg_index,adv_index,adj_index,dep_neg_source,dep_neg_target,dep_neg_relation,dep_mod_source,dep_mod_target,dep_mod_relation,json_source,match_ix,category
nyt_eng_20100208_0100_28:7-9-10,The impact of the evacuation delays could not be more evident .,the impact of the evacuation delay could not be more evident .,,nyt_eng_20100208_0100_28,"After the earthquake struck , pilots and doctors were getting in shouting matches daily on the runway , with pilots saying they feared losing their licenses and being fined $ 400,000 if they did not have the medical parole forms from Customs .",the impact of the evacuation delays could not be more evident .,the impact of the evacuation delay could not be more evident .,"Leaning over a premature baby girl at the field hospital here , doctors took turns squeezing an air bag to keep her lungs functioning and used heating packets from ready-to-eat meals to raise her body temperature because they lacked an incubator .",not,more,evident,not,more,evident,7,9,10,"{'lemma': 'evident', 'ix': 10, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 7, 'xpos': 'RB', 'deprel': 'neg', 'head': 'evident'}",neg,"{'lemma': 'evident', 'ix': 10, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'more', 'ix': 9, 'xpos': 'RBR', 'deprel': 'advmod', 'head': 'evident'}",advmod,nyt_eng_201002,7-9-10,immediateNeg
nyt_eng_20100208_0071_1:14-16-17,"In this month of love and lace , the gift of sexy underthings has never been so tricky .","in this month of love and lace , the gift of sexy underthing has never be so tricky .",,nyt_eng_20100208_0071_1,,"in this month of love and lace , the gift of sexy underthings has never been so tricky .","in this month of love and lace , the gift of sexy underthing has never be so tricky .","So many styles , so little fabric !",never,so,tricky,never,so,tricky,14,16,17,"{'lemma': 'tricky', 'ix': 17, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'never', 'ix': 14, 'xpos': 'RB', 'deprel': 'neg', 'head': 'tricky'}",neg,"{'lemma': 'tricky', 'ix': 17, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'so', 'ix': 16, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'tricky'}",advmod,nyt_eng_201002,14-16-17,immediateNeg
nyt_eng_20100208_0070_40:6-8-9,the gift of sexy underthings has never been so tricky .,the gift of sexy underthing has never be so tricky .,,nyt_eng_20100208_0070_40,"BC-FASHION-COLUMN -LRB- Undated -RRB- - In this month of love and lace ,",the gift of sexy underthings has never been so tricky .,the gift of sexy underthing has never be so tricky .,"So many styles , so little fabric ! Men , you have some shopping to do .",never,so,tricky,never,so,tricky,6,8,9,"{'lemma': 'tricky', 'ix': 9, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'never', 'ix': 6, 'xpos': 'RB', 'deprel': 'neg', 'head': 'tricky'}",neg,"{'lemma': 'tricky', 'ix': 9, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'so', 'ix': 8, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'tricky'}",advmod,nyt_eng_201002,6-8-9,immediateNeg
nyt_eng_20100208_0054_74:4-5-6,"-LBQ-  The regulars are n't so regular ,  -RDQ-  said Simone Neal .","`` the regular be not so regular , '' say Simone Neal .",,nyt_eng_20100208_0054_74,As for more frequent visitors ?,"`` The regulars are n't so regular , '' said Simone Neal .","`` the regular be not so regular , '' say Simone Neal .",-LBQ-  I have to watch my money more closely now .,n't,so,regular,n't,so,regular,4,5,6,"{'lemma': 'regular', 'ix': 6, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 4, 'xpos': 'RB', 'deprel': 'neg', 'head': 'regular'}",neg,"{'lemma': 'regular', 'ix': 6, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'so', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'regular'}",advmod,nyt_eng_201002,4-5-6,immediateNeg
nyt_eng_20100208_0054_8:5-6-7,And the regular patrons are n't so regular anymore .,and the regular patron be not so regular anymore .,,nyt_eng_20100208_0054_8,The sluggish economy and closer police scrutiny have put about a dozen out of business in the past decade .,and the regular patrons are n't so regular anymore .,and the regular patron be not so regular anymore .,"But that has n't slowed the would-be dancers lining up to apply for the $ 350 permit to work in the city 's 19 clubs , Atlanta police say .",n't,so,regular,n't,so,regular,5,6,7,"{'lemma': 'regular', 'ix': 7, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 5, 'xpos': 'RB', 'deprel': 'neg', 'head': 'regular'}",neg,"{'lemma': 'regular', 'ix': 7, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'so', 'ix': 6, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'regular'}",advmod,nyt_eng_201002,5-6-7,immediateNeg
nyt_eng_20100208_0049_19:2-4-5,They could not be more wrong and more out of touch .,they could not be more wrong and more out of touch .,,nyt_eng_20100208_0049_19,"They further claimed that , in the midst of two wars ,  -LBQ-  now is not the time  -RDQ-  to change the policy .",they could not be more wrong and more out of touch .,they could not be more wrong and more out of touch .,"Before I was  -LBQ-  outed  -RDQ-  in May of 2008 , I served my country with honor and distinction .",not,more,wrong,not,more,wrong,2,4,5,"{'lemma': 'wrong', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'wrong'}",neg,"{'lemma': 'wrong', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'more', 'ix': 4, 'xpos': 'RBR', 'deprel': 'advmod', 'head': 'wrong'}",advmod,nyt_eng_201002,2-4-5,immediateNeg
nyt_eng_20100208_0049_14:6-8-9,"After the hearing , I had never been so proud to wear my uniform .","after the hearing , I had never be so proud to wear my uniform .",,nyt_eng_20100208_0049_14,This was a historic moment .,"after the hearing , I had never been so proud to wear my uniform .","after the hearing , I had never be so proud to wear my uniform .",I am proud to serve under the command of Adm. Mullen .,never,so,proud,never,so,proud,6,8,9,"{'lemma': 'proud', 'ix': 9, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'never', 'ix': 6, 'xpos': 'RB', 'deprel': 'neg', 'head': 'proud'}",neg,"{'lemma': 'proud', 'ix': 9, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'so', 'ix': 8, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'proud'}",advmod,nyt_eng_201002,6-8-9,immediateNeg
nyt_eng_20100208_0048_6:8-9-10,And the words from Perry and Palin were not so shocking .,and the word from Perry and Palin be not so shocking .,,nyt_eng_20100208_0048_6,"Good crowd , lots of energy and everybody got home in time for the Super Bowl .",and the words from Perry and Palin were not so shocking .,and the word from Perry and Palin be not so shocking .,"But it was something about Perry 's delivery -- that caricaturey demeanor he has developed -- that made it , shall we say , special .",not,so,shocking,not,so,shocking,8,9,10,"{'lemma': 'shocking', 'ix': 10, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 8, 'xpos': 'RB', 'deprel': 'neg', 'head': 'shocking'}",neg,"{'lemma': 'shocking', 'ix': 10, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'so', 'ix': 9, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'shocking'}",advmod,nyt_eng_201002,8-9-10,immediateNeg
nyt_eng_20100208_0037_6:9-11-12,It has the same promise that the deficits wo n't be as bad as they are now by the time the incumbent leaves office .,it have the same promise that the deficit will not be as bad as they be now by the time the incumbent leave office .,,nyt_eng_20100208_0037_6,But the Obama budget has the same kind of projections of huge deficits in the foreseeable future turning into not-so-huge deficits in the unforeseeable future .,it has the same promise that the deficits wo n't be as bad as they are now by the time the incumbent leaves office .,it have the same promise that the deficit will not be as bad as they be now by the time the incumbent leave office .,Mr. Bush 's deficit was as bad as ever as he got ready to leave office .,n't,as,bad,n't,as,bad,9,11,12,"{'lemma': 'bad', 'ix': 12, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'promise'}","{'lemma': 'not', 'ix': 9, 'xpos': 'RB', 'deprel': 'neg', 'head': 'bad'}",neg,"{'lemma': 'bad', 'ix': 12, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'promise'}","{'lemma': 'as', 'ix': 11, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'bad'}",advmod,nyt_eng_201002,9-11-12,immediateNeg
nyt_eng_20100208_0036_15:5-6-7,And the regular patrons are n't so regular anymore .,and the regular patron be not so regular anymore .,,nyt_eng_20100208_0036_15,The sluggish economy and closer police scrutiny have put about a dozen out of business in the past decade .,and the regular patrons are n't so regular anymore .,and the regular patron be not so regular anymore .,"-LRB- Joyner\/Matteucci , Atlanta Journal-Constitution -RRB-",n't,so,regular,n't,so,regular,5,6,7,"{'lemma': 'regular', 'ix': 7, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 5, 'xpos': 'RB', 'deprel': 'neg', 'head': 'regular'}",neg,"{'lemma': 'regular', 'ix': 7, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'so', 'ix': 6, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'regular'}",advmod,nyt_eng_201002,5-6-7,immediateNeg
nyt_eng_20100208_0024_47:3-4-5,-LBQ-  I was n't too deep in my net .,`` I be not too deep in my net .,,nyt_eng_20100208_0024_47,"-LBQ-  I think he felt that , too ,  -RDQ-  Rask said of McQuaid 's backcheck on Plekanec .",`` I was n't too deep in my net .,`` I be not too deep in my net .,So I held my ground there and it hit my skate or pad .  -RDQ-,n't,too,deep,n't,too,deep,3,4,5,"{'lemma': 'deep', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'deep'}",neg,"{'lemma': 'deep', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'too', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'deep'}",advmod,nyt_eng_201002,3-4-5,immediateNeg
nyt_eng_20100208_0013_9:8-9-10,"But those who are n't football fans are n't really interested in the actual call of the game , are they ?","but those who be not football fan be not really interested in the actual call of the game , be they ?",,nyt_eng_20100208_0013_9,"It 's likely that more than half of the projected 100 million viewers were not avid or even casual football fans , and the easy mistake broadcasters can make is to dummy down the call of the game .","but those who are n't football fans are n't really interested in the actual call of the game , are they ?","but those who be not football fan be not really interested in the actual call of the game , be they ?","Nantz and Simms played it straight and , seeing as how they 're among the best in the business , that was more than good enough for the football fans .",n't,really,interested,n't,really,interested,8,9,10,"{'lemma': 'interested', 'ix': 10, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'be'}","{'lemma': 'not', 'ix': 8, 'xpos': 'RB', 'deprel': 'neg', 'head': 'interested'}",neg,"{'lemma': 'interested', 'ix': 10, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'be'}","{'lemma': 'really', 'ix': 9, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'interested'}",advmod,nyt_eng_201002,8-9-10,immediateNeg
nyt_eng_20100207_0133_23:12-13-14,Rosenfield said Prop. 17 will allow Mercury to raise rates for Californians not previously insured or those who let their insurance lapse -- a practice that is illegal under Prop. 103 .,Rosenfield say Prop. 17 will allow Mercury to raise rate for Californians not previously insured or those who let they insurance lapse -- a practice that be illegal under Prop. 103 .,,nyt_eng_20100207_0133_23,"He called the practices  -LBQ-  illegal , unfair and un-American ,  -RDQ-  saying  -LBQ-  it 's shocking that Mercury so brazenly defied the law for so many years .  -RDQ-",Rosenfield said Prop. 17 will allow Mercury to raise rates for Californians not previously insured or those who let their insurance lapse -- a practice that is illegal under Prop. 103 .,Rosenfield say Prop. 17 will allow Mercury to raise rate for Californians not previously insured or those who let they insurance lapse -- a practice that be illegal under Prop. 103 .,"-LBQ-  What 's outrageous is that Mercury is spending millions on an initiative to legalize the kind of discriminatory surcharges that they were caught doing by -LRB- state -RRB- investigators ,  -RDQ-  Rosenfield said .",not,previously,insured,not,previously,insured,12,13,14,"{'lemma': 'insured', 'ix': 14, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'Californians'}","{'lemma': 'not', 'ix': 12, 'xpos': 'RB', 'deprel': 'neg', 'head': 'insured'}",neg,"{'lemma': 'insured', 'ix': 14, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'Californians'}","{'lemma': 'previously', 'ix': 13, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'insured'}",advmod,nyt_eng_201002,12-13-14,immediateNeg
nyt_eng_20100207_0131_28:24-25-26,"Farra declined to say how much the ski association invested in Nordic combined , but he said it had been consistent , which was not always true in the past .","Farra decline to say how much the ski association invest in Nordic combined , but he say it had be consistent , which be not always true in the past .",,nyt_eng_20100207_0131_28,"At the 2006 Turin Games , the United States placed seventh in the team event .","Farra declined to say how much the ski association invested in Nordic combined , but he said it had been consistent , which was not always true in the past .","Farra decline to say how much the ski association invest in Nordic combined , but he say it had be consistent , which be not always true in the past .","-LBQ-  The financial resources do n't necessarily make the champion , but it 's really hard for these athletes to commit to their sport for a decade ,  -RDQ-  he said .",not,always,true,not,always,true,24,25,26,"{'lemma': 'true', 'ix': 26, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'consistent'}","{'lemma': 'not', 'ix': 24, 'xpos': 'RB', 'deprel': 'neg', 'head': 'true'}",neg,"{'lemma': 'true', 'ix': 26, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'consistent'}","{'lemma': 'always', 'ix': 25, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'true'}",advmod,nyt_eng_201002,24-25-26,immediateNeg
nyt_eng_20100207_0123_26:2-4-5,Smith can not be so certain about his army .,Smith can not be so certain about he army .,,nyt_eng_20100207_0123_26,"Although the owners are bickering among themselves -- should some owners receive more than others , and should small-market teams receive NFL welfare ? -- they will be a united front come game time .",Smith can not be so certain about his army .,Smith can not be so certain about he army .,"In almost every major confrontation , the NFL has crushed the union .",not,so,certain,not,so,certain,2,4,5,"{'lemma': 'certain', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'certain'}",neg,"{'lemma': 'certain', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'so', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'certain'}",advmod,nyt_eng_201002,2-4-5,immediateNeg
nyt_eng_20100207_0114_87:0-5-6,"None of the greens is especially long , but the resort 's blue trails do wind around for a bit .",bit .,,nyt_eng_20100207_0114_87,"Despite Eldora 's size , it has plenty of steeps and trees , and for families an entire zone dedicated to greens .","none of the greens is especially long , but the resort 's blue trails do wind around for a bit .","none of the green be especially long , but the resort 's blue trail do wind around for a bit .",Jolly Jug is one of the better runs .,none,especially,long,none,especially,long,0,5,6,"{'lemma': 'long', 'ix': 6, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'none', 'ix': 0, 'xpos': 'NN', 'deprel': 'nsubj', 'head': 'long'}",nsubj,"{'lemma': 'long', 'ix': 6, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'especially', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'long'}",advmod,nyt_eng_201002,0-5-6,immediateNeg
