hit_id,colloc,sent_text,neg_form,adv_form,adj_form,text_window,sent_id,prev_sent,sent_text,token_str,lemma_str,next_sent,neg_lemma,adv_lemma,adj_lemma,neg_index,adv_index,adj_index,dep_neg_source,dep_neg_target,dep_neg_relation,dep_mod_source,dep_mod_target,dep_mod_relation,json_source,match_ix,colloc,category
nyt_eng_20040203_0052_30:5-7-8,as_golden,"But Welch 's reputation may not be as golden as it was in 2000 , when he was preparing to step down from GE after 20 years , having taken a company with a market capitalization of about $ 12 billion and turning it into one of the world 's largest and most admired companies , with a market value of about $ 500 billion .",not,as,golden,reputation may not be as golden as it,nyt_eng_20040203_0052_30,-LBQ-  Jack can teach to all of that .  -RDQ-,"But Welch 's reputation may not be as golden as it was in 2000 , when he was preparing to step down from GE after 20 years , having taken a company with a market capitalization of about $ 12 billion and turning it into one of the world 's largest and most admired companies , with a market value of about $ 500 billion .","but Welch 's reputation may not be as golden as it was in 2000 , when he was preparing to step down from GE after 20 years , having taken a company with a market capitalization of about $ 12 billion and turning it into one of the world 's largest and most admired companies , with a market value of about $ 500 billion .","but Welch 's reputation may not be as golden as it be in 2000 , when he was prepare to step down from GE after 20 year , having take a company with a market capitalization of about $ 12 billion and turn it into one of the world 's largest and most admired company , with a market value of about $ 500 billion .","Welch has had to deal with revelations from his divorce case , including the details of the retirement perks GE agreed to provide him , like floor-level seats to New York Knicks games and all costs associated with a $ 15 million Manhattan apartment , including food , wine and laundry .",not,as,golden,5,7,8,"{'lemma': 'golden', 'ix': 8, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 5, 'xpos': 'RB', 'deprel': 'neg', 'head': 'golden'}",neg,"{'lemma': 'golden', 'ix': 8, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'as', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'golden'}",advmod,nyt_eng_200402,5-7-8,as_golden,immediateNeg
nyt_eng_20040203_0049_27:22-23-24,that_bad,You will also noticapprentice thought up that self-defeating campaign ? -LRB-  -LBQ-  You 're fired !  -RDQ-  -RRB- Johnson 's design is n't that bad .,n't,that,bad,design is n't that bad .,nyt_eng_20040203_0049_27,You will notice an echo in the pyramid-shaped pilasters used by Philip Johnson for the Trump International Hotel and Condominiums across the street .,You will also noticapprentice thought up that self-defeating campaign ? -LRB-  -LBQ-  You 're fired !  -RDQ-  -RRB- Johnson 's design is n't that bad .,you will also noticapprentice thought up that self-defeating campaign ? -LRB- `` You 're fired ! '' -RRB- Johnson 's design is n't that bad .,you will also noticapprentice think up that self-defeating campaign ? -lrb- `` you 're fire ! '' -rrb- Johnson 's design be not that bad .,Ten Columbus is a balancing act .,n't,that,bad,22,23,24,"{'lemma': 'bad', 'ix': 24, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}","{'lemma': 'not', 'ix': 22, 'xpos': 'RB', 'deprel': 'neg', 'head': 'bad'}",neg,"{'lemma': 'bad', 'ix': 24, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'think'}","{'lemma': 'that', 'ix': 23, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'bad'}",advmod,nyt_eng_200402,22-23-24,that_bad,immediateNeg
nyt_eng_20040203_0042_6:3-4-5,more_viable,"-LBQ-  He 's no more viable than Al Sharpton or Dennis Kucinich ,  -RDQ-  two Democratic candidates consistently low in polls .",no,more,viable,He 's no more viable than Al,nyt_eng_20040203_0042_6,"-LBQ-  Lieberman basically made himself the Republican in the race ,  -RDQ-  said political scientist Donald Greenburg of Fairfield University in Connecticut .","-LBQ-  He 's no more viable than Al Sharpton or Dennis Kucinich ,  -RDQ-  two Democratic candidates consistently low in polls .","`` He 's no more viable than Al Sharpton or Dennis Kucinich , '' two Democratic candidates consistently low in polls .","`` he be no more viable than Al Sharpton or Dennis Kucinich , '' two democratic candidate consistently low in poll .","Lieberman long predicted that Feb. 3 would be his big electoral day , with his campaign dubbing it  -LBQ-  Tidal Wave Tuesday .  -RDQ-",no,more,viable,3,4,5,"{'lemma': 'viable', 'ix': 5, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'poll'}","{'lemma': 'no', 'ix': 3, 'xpos': 'DT', 'deprel': 'dep', 'head': 'viable'}",dep,"{'lemma': 'viable', 'ix': 5, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'poll'}","{'lemma': 'more', 'ix': 4, 'xpos': 'RBR', 'deprel': 'advmod', 'head': 'viable'}",advmod,nyt_eng_200402,3-4-5,more_viable,immediateNeg
nyt_eng_20040203_0039_28:3-4-5,as_frightening,"-LBQ-  It is not as frightening as , say , smallpox or anthrax ,  -RDQ-  she said .",not,as,frightening,"It is not as frightening as ,",nyt_eng_20040203_0039_28,"Mass quantities of the poison would be needed to create an aerosolized weapon , making it an unlikely choice for a weapon of mass destruction , said Julia Fischer , a microbiologist and international fellow at the Henry L. Stimson Center , a Washington-based foreign policy think tank .","-LBQ-  It is not as frightening as , say , smallpox or anthrax ,  -RDQ-  she said .","`` It is not as frightening as , say , smallpox or anthrax , '' she said .","`` it be not as frightening as , say , smallpox or anthrax , '' she say .",Terrorism experts said that it is too early to say whether the ricin was the work of al-Qaida .,not,as,frightening,3,4,5,"{'lemma': 'frightening', 'ix': 5, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'frightening'}",neg,"{'lemma': 'frightening', 'ix': 5, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'as', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'frightening'}",advmod,nyt_eng_200402,3-4-5,as_frightening,immediateNeg
nyt_eng_20040203_0033_18:7-8-9,only_close,"The site that was ultimately selected is not only close to several interstate highways but is also only a mile from Union Pacific Railroad 's huge intermodal center , which can handle 225,000 transfers a year between railcars and trailers or containers .",not,only,close,selected is not only close to several,nyt_eng_20040203_0033_18,Once Unilever decided that it le locations and then narrowed the choices to two .,"The site that was ultimately selected is not only close to several interstate highways but is also only a mile from Union Pacific Railroad 's huge intermodal center , which can handle 225,000 transfers a year between railcars and trailers or containers .","the site that was ultimately selected is not only close to several interstate highways but is also only a mile from Union Pacific Railroad 's huge intermodal center , which can handle 225,000 transfers a year between railcars and trailers or containers .","the site that was ultimately select be not only close to several interstate highway but be also only a mile from Union Pacific Railroad 's huge intermodal center , which can handle 225,000 transfer a year between railcar and trailer or container .",The location also passed certain other tests .,not,only,close,7,8,9,"{'lemma': 'close', 'ix': 9, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 7, 'xpos': 'RB', 'deprel': 'neg', 'head': 'close'}",neg,"{'lemma': 'close', 'ix': 9, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'only', 'ix': 8, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'close'}",advmod,nyt_eng_200402,7-8-9,only_close,immediateNeg
nyt_eng_20040203_0024_25:8-9-10,so_sure,His desperation might induce flinches if thefamm were n't so sure and intense .,n't,so,sure,thefamm were n't so sure and intense,nyt_eng_20040203_0024_25,"They locate a dim , shy teenage boy who is anxious to send money home and to be liked by the older men he thinks will help him .",His desperation might induce flinches if thefamm were n't so sure and intense .,his desperation might induce flinches if thefamm were n't so sure and intense .,he desperation might induce flinch if thefamm be not so sure and intense .,"-LBQ-  Blind Shaft  -RDQ-  deftly swings to a spartan , engrossing climax , and the final twists spell out what the murderers are made of and the setting responsible for creating them .",n't,so,sure,8,9,10,"{'lemma': 'sure', 'ix': 10, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'induce'}","{'lemma': 'not', 'ix': 8, 'xpos': 'RB', 'deprel': 'neg', 'head': 'sure'}",neg,"{'lemma': 'sure', 'ix': 10, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'induce'}","{'lemma': 'so', 'ix': 9, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'sure'}",advmod,nyt_eng_200402,8-9-10,so_sure,immediateNeg
nyt_eng_20040203_0016_44:3-5-6,as_blatant,The NFL might not be as blatant or as calculating as Jackson and Timberlake were .,not,as,blatant,NFL might not be as blatant or as,nyt_eng_20040203_0016_44,Whether he admits it or not _ or whether he likes it or not _ he 's also selling sex and a lot of violence .,The NFL might not be as blatant or as calculating as Jackson and Timberlake were .,the NFL might not be as blatant or as calculating as Jackson and Timberlake were .,the NFL might not be as blatant or as calculating as Jackson and Timberlake be .,But how many segments of our culture objectify women as much as pro football does ?,not,as,blatant,3,5,6,"{'lemma': 'blatant', 'ix': 6, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'blatant'}",neg,"{'lemma': 'blatant', 'ix': 6, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'as', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'blatant'}",advmod,nyt_eng_200402,3-5-6,as_blatant,immediateNeg
nyt_eng_20040203_0013_36:17-21-22,more_attractive,"Otherwise we end up asking , if we 're going to hell in a handbasket , ca n't the basket be more attractive ?",n't,more,attractive,", ca n't the basket be more attractive ?",nyt_eng_20040203_0013_36,And lines are what we need .,"Otherwise we end up asking , if we 're going to hell in a handbasket , ca n't the basket be more attractive ?","otherwise we end up asking , if we 're going to hell in a handbasket , ca n't the basket be more attractive ?","otherwise we end up ask , if we 're go to hell in a handbasket , can not the basket be more attractive ?","In the end , one has to disqpe routines , mechanical music , choreographed degradation _ apparently someone at MTV thought this was sexier than cheerleaders .",n't,more,attractive,17,21,22,"{'lemma': 'attractive', 'ix': 22, 'xpos': 'JJ', 'deprel': 'root', 'head': '?'}","{'lemma': 'not', 'ix': 17, 'xpos': 'RB', 'deprel': 'neg', 'head': 'attractive'}",neg,"{'lemma': 'attractive', 'ix': 22, 'xpos': 'JJ', 'deprel': 'root', 'head': '?'}","{'lemma': 'more', 'ix': 21, 'xpos': 'RBR', 'deprel': 'advmod', 'head': 'attractive'}",advmod,nyt_eng_200402,17-21-22,more_attractive,immediateNeg
nyt_eng_20040202_0094_41:7-8-9,as_profitable,"In the short run , it 's not as profitable to have kids at the game .",not,as,profitable,it 's not as profitable to have,nyt_eng_20040202_0094_41,An owner is more interested in attracting the $ 8 beer drinker .,"In the short run , it 's not as profitable to have kids at the game .","in the short run , it 's not as profitable to have kids at the game .","in the short run , it be not as profitable to have kid at the game .","-LBQ-  But if sports wo n't pay attention , they 're going to wake up one day and realize nobody 's coming to the games .  -RDQ-",not,as,profitable,7,8,9,"{'lemma': 'profitable', 'ix': 9, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 7, 'xpos': 'RB', 'deprel': 'neg', 'head': 'profitable'}",neg,"{'lemma': 'profitable', 'ix': 9, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'as', 'ix': 8, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'profitable'}",advmod,nyt_eng_200402,7-8-9,as_profitable,immediateNeg
nyt_eng_20040202_0076_37:3-8-9,so_persuasive,"They trusted him not because the evidence was so persuasive , but because he was secretary of state , making emphatic statements that were echoed by the president .",not,so,persuasive,"trusted him not because the evidence was so persuasive , but",nyt_eng_20040202_0076_37,But most Americans believed him .,"They trusted him not because the evidence was so persuasive , but because he was secretary of state , making emphatic statements that were echoed by the president .","they trusted him not because the evidence was so persuasive , but because he was secretary of state , making emphatic statements that were echoed by the president .","they trust he not because the evidence be so persuasive , but because he be secretary of state , make emphatic statement that were echo by the president .","Three weeks ago , Powell conceded ,  -LBQ-  I have not seen smoking-gun concrete evidence about the connection  -RDQ-  between Iraq and Al Qaeda ,  -LBQ-  but I do believe the connection existed .  -RDQ-",not,so,persuasive,3,8,9,"{'lemma': 'persuasive', 'ix': 9, 'xpos': 'JJ', 'deprel': 'dep', 'head': 'trust'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'dep', 'head': 'persuasive'}",dep,"{'lemma': 'persuasive', 'ix': 9, 'xpos': 'JJ', 'deprel': 'dep', 'head': 'trust'}","{'lemma': 'so', 'ix': 8, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'persuasive'}",advmod,nyt_eng_200402,3-8-9,so_persuasive,immediateNeg
nyt_eng_20040202_0030_17:2-3-4,just_wonderful,"They 're not just wonderful to sing , but they 're also a challenge to sing , a tremendous challenge for any singer .  -RDQ-",not,just,wonderful,they 're not just wonderful to sing,nyt_eng_20040202_0030_17,I just think I can breathe so much soul into these .,"They 're not just wonderful to sing , but they 're also a challenge to sing , a tremendous challenge for any singer .  -RDQ-","they 're not just wonderful to sing , but they 're also a challenge to sing , a tremendous challenge for any singer . ''","they be not just wonderful to sing , but they be also a challenge to sing , a tremendous challenge for any singer . ''","Not everybody applauds Stewart 's creative stretch , howevur .",not,just,wonderful,2,3,4,"{'lemma': 'wonderful', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': ""''""}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'wonderful'}",neg,"{'lemma': 'wonderful', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': ""''""}","{'lemma': 'just', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'wonderful'}",advmod,nyt_eng_200402,2-3-4,just_wonderful,immediateNeg
nyt_eng_20040202_0013_2:7-8-9,only_gross,"Watching Richard Hatch get naked again was not only gross this time , it was anticlimactic .",not,only,gross,again was not only gross this time,nyt_eng_20040202_0013_2,Sunday 's thrilling Super Bowl pushed the premiere of  -LBQ-  Survivor  -COL-  All-Stars  -RDQ-  back into the late hours and overshadowed it dramatically as well .,"Watching Richard Hatch get naked again was not only gross this time , it was anticlimactic .","watching Richard Hatch get naked again was not only gross this time , it was anticlimactic .","watch Richard Hatch get naked again be not only gross this time , it be anticlimactic .",Three teams instead of two made it hard to keep track of who was where .,not,only,gross,7,8,9,"{'lemma': 'gross', 'ix': 9, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 7, 'xpos': 'RB', 'deprel': 'neg', 'head': 'gross'}",neg,"{'lemma': 'gross', 'ix': 9, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'only', 'ix': 8, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'gross'}",advmod,nyt_eng_200402,7-8-9,only_gross,immediateNeg
nyt_eng_20040201_0048_65:4-5-6,less_astonished,"The first group , no less astonished , came up to us before they left the bar and , amid much laughter , we wondered how many more of us were lurking around the city 's corners .",no,less,astonished,"group , no less astonished , came",nyt_eng_20040201_0048_65,"This time , behind a screen in the restaurant at the end of the bar , I found my Internet colleagues on their second bottle of wine and amazed to learn that I had , quite by accident , blundered into another group of Irish speakers .","The first group , no less astonished , came up to us before they left the bar and , amid much laughter , we wondered how many more of us were lurking around the city 's corners .","the first group , no less astonished , came up to us before they left the bar and , amid much laughter , we wondered how many more of us were lurking around the city 's corners .","the first group , no less astonished , come up to we before they leave the bar and , amid much laughter , we wonder how many more of we were lurk around the city 's corner .",- BRIAN O'BROIN,no,less,astonished,4,5,6,"{'lemma': 'astonished', 'ix': 6, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'come'}","{'lemma': 'no', 'ix': 4, 'xpos': 'DT', 'deprel': 'dep', 'head': 'astonished'}",dep,"{'lemma': 'astonished', 'ix': 6, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'come'}","{'lemma': 'less', 'ix': 5, 'xpos': 'RBR', 'deprel': 'advmod', 'head': 'astonished'}",advmod,nyt_eng_200402,4-5-6,less_astonished,immediateNeg
