adj,PosVers,Pos%ofPossible,PosTrivialVers,Pos%ofTrivial,VersDiffPos,PercDiffPos,NegVers,Neg%ofPossible,NegTrivialVers,Neg%ofTrivial,VersDiffNeg,PercDiffNeg,NegVersOdds,AllVers,PosVersRatioAll,NegVersRatioAll
dubious,115,2.670071975853262,370,0.6554589098123971,255,-2.014613066040865,4.0,0.09287206872533085,29.0,0.05137380644475544,25.0,-0.04149826228057541,0.034782608695652174,117,0.9829059829059829,0.03418803418803419
kooky,29,0.6733224982586488,154,0.272812627327322,125,-0.4005098709313268,1.0,0.023218017181332713,13.0,0.023029637371786923,12.0,-0.00018837980954579045,0.034482758620689655,29,1.0,0.034482758620689655
diffuse,29,0.6733224982586488,179,0.31710039150383534,150,-0.3562221067548134,1.0,0.023218017181332713,7.0,0.012400573969423729,6.0,-0.010817443211908985,0.034482758620689655,29,1.0,0.034482758620689655
marvellous,29,0.6733224982586488,123,0.21789579974844547,94,-0.4554266985102033,1.0,0.023218017181332713,10.0,0.017715105670605327,9.0,-0.005502911510727387,0.034482758620689655,29,1.0,0.034482758620689655
untouchable,58,1.3466449965172975,168,0.29761377526616944,110,-1.0490312212511281,2.0,0.046436034362665427,18.0,0.031887190207089584,16.0,-0.014548844155575842,0.034482758620689655,58,1.0,0.034482758620689655
moronic,29,0.6733224982586488,223,0.3950468564544988,194,-0.27827564180415,1.0,0.023218017181332713,20.0,0.03543021134121065,19.0,0.01221219415987794,0.034482758620689655,30,0.9666666666666667,0.03333333333333333
soulless,29,0.6733224982586488,145,0.2568690322237772,116,-0.41645346603487154,1.0,0.023218017181332713,8.0,0.01417208453648426,7.0,-0.009045932644848454,0.034482758620689655,29,1.0,0.034482758620689655
sorrowful,29,0.6733224982586488,167,0.2958422646991089,138,-0.37748023355953986,1.0,0.023218017181332713,16.0,0.02834416907296852,15.0,0.005126151891635806,0.034482758620689655,31,0.9354838709677419,0.03225806451612903
unneeded,29,0.6733224982586488,91,0.16120746160250846,62,-0.5121150366561403,1.0,0.023218017181332713,5.0,0.008857552835302663,4.0,-0.01436046434603005,0.034482758620689655,30,0.9666666666666667,0.03333333333333333
front,29,0.6733224982586488,137,0.24269694768729294,108,-0.4306255505713558,1.0,0.023218017181332713,15.0,0.026572658505907988,14.0,0.003354641324575275,0.034482758620689655,29,1.0,0.034482758620689655
pro-choice,58,1.3466449965172975,208,0.36847419794859076,150,-0.9781707985687067,2.0,0.046436034362665427,31.0,0.054916827578876504,29.0,0.008480793216211077,0.034482758620689655,61,0.9508196721311475,0.03278688524590164
specialized,29,0.6733224982586488,135,0.23915392655317189,106,-0.43416857170547685,1.0,0.023218017181332713,15.0,0.026572658505907988,14.0,0.003354641324575275,0.034482758620689655,30,0.9666666666666667,0.03333333333333333
easiest,29,0.6733224982586488,110,0.19486616237665857,81,-0.4784563358819902,1.0,0.023218017181332713,8.0,0.01417208453648426,7.0,-0.009045932644848454,0.034482758620689655,30,0.9666666666666667,0.03333333333333333
unappreciated,29,0.6733224982586488,141,0.24978298995553508,112,-0.4235395083031137,1.0,0.023218017181332713,8.0,0.01417208453648426,7.0,-0.009045932644848454,0.034482758620689655,31,0.9354838709677419,0.03225806451612903
costlier,29,0.6733224982586488,93,0.1647504827366295,64,-0.5085720155220192,1.0,0.023218017181332713,8.0,0.01417208453648426,7.0,-0.009045932644848454,0.034482758620689655,30,0.9666666666666667,0.03333333333333333
latino,29,0.6733224982586488,112,0.19840918351077966,83,-0.47491331474786913,1.0,0.023218017181332713,18.0,0.031887190207089584,17.0,0.008669173025756871,0.034482758620689655,32,0.90625,0.03125
dorky,29,0.6733224982586488,179,0.31710039150383534,150,-0.3562221067548134,1.0,0.023218017181332713,11.0,0.019486616237665857,10.0,-0.0037314009436668558,0.034482758620689655,29,1.0,0.034482758620689655
overbought,29,0.6733224982586488,100,0.17715105670605324,71,-0.4961714415525955,1.0,0.023218017181332713,10.0,0.017715105670605327,9.0,-0.005502911510727387,0.034482758620689655,30,0.9666666666666667,0.03333333333333333
industrious,29,0.6733224982586488,157,0.2781271590285036,128,-0.39519533923014516,1.0,0.023218017181332713,21.0,0.03720172190827118,20.0,0.013983704726938467,0.034482758620689655,31,0.9354838709677419,0.03225806451612903
accomplished,29,0.6733224982586488,109,0.19309465180959803,80,-0.4802278464490507,1.0,0.023218017181332713,10.0,0.017715105670605327,9.0,-0.005502911510727387,0.034482758620689655,29,1.0,0.034482758620689655
pricier,29,0.6733224982586488,83,0.1470353770660242,54,-0.5262871211926246,1.0,0.023218017181332713,8.0,0.01417208453648426,7.0,-0.009045932644848454,0.034482758620689655,29,1.0,0.034482758620689655
airborne,29,0.6733224982586488,142,0.2515545005225956,113,-0.42176799773605317,1.0,0.023218017181332713,12.0,0.02125812680472639,11.0,-0.001959890376606325,0.034482758620689655,31,0.9354838709677419,0.03225806451612903
navigable,29,0.6733224982586488,127,0.22498184201668764,98,-0.4483406562419611,1.0,0.023218017181332713,12.0,0.02125812680472639,11.0,-0.001959890376606325,0.034482758620689655,30,0.9666666666666667,0.03333333333333333
closer,204,4.736475504991874,771,1.3658346472036704,567,-3.370640857788203,7.0,0.162526120269329,50.0,0.08857552835302662,43.0,-0.07395059191630238,0.03431372549019608,206,0.9902912621359223,0.03398058252427184
gothic,59,1.36986301369863,317,0.5615688497581888,258,-0.8082941639404413,2.0,0.046436034362665427,18.0,0.031887190207089584,16.0,-0.014548844155575842,0.03389830508474576,60,0.9833333333333333,0.03333333333333333
unimaginable,59,1.36986301369863,177,0.31355737036971426,118,-1.0563056433289157,2.0,0.046436034362665427,24.0,0.04251625360945278,22.0,-0.00391978075321265,0.03389830508474576,60,0.9833333333333333,0.03333333333333333
shitty,59,1.36986301369863,261,0.462364258002799,202,-0.907498755695831,2.0,0.046436034362665427,27.0,0.04783078531063438,25.0,0.0013947509479689535,0.03389830508474576,60,0.9833333333333333,0.03333333333333333
saddened,30,0.6965405154399814,109,0.19309465180959803,79,-0.5034458636303834,1.0,0.023218017181332713,8.0,0.01417208453648426,7.0,-0.009045932644848454,0.03333333333333333,32,0.9375,0.03125
uninhibited,30,0.6965405154399814,166,0.2940707541320484,136,-0.402469761307933,1.0,0.023218017181332713,10.0,0.017715105670605327,9.0,-0.005502911510727387,0.03333333333333333,30,1.0,0.03333333333333333
crooked,30,0.6965405154399814,196,0.3472160711438644,166,-0.34932444429611703,1.0,0.023218017181332713,14.0,0.024801147938847457,13.0,0.001583130757514744,0.03333333333333333,30,1.0,0.03333333333333333
unauthorized,30,0.6965405154399814,112,0.19840918351077966,82,-0.4981313319292018,1.0,0.023218017181332713,3.0,0.005314531701181597,2.0,-0.017903485480151117,0.03333333333333333,31,0.967741935483871,0.03225806451612903
brazilian,30,0.6965405154399814,125,0.22143882088256658,95,-0.4751016945574148,1.0,0.023218017181332713,18.0,0.031887190207089584,17.0,0.008669173025756871,0.03333333333333333,32,0.9375,0.03125
diminutive,30,0.6965405154399814,125,0.22143882088256658,95,-0.4751016945574148,1.0,0.023218017181332713,10.0,0.017715105670605327,9.0,-0.005502911510727387,0.03333333333333333,30,1.0,0.03333333333333333
neurotic,60,1.3930810308799628,342,0.6058566139347021,282,-0.7872244169452607,2.0,0.046436034362665427,28.0,0.049602295877694914,26.0,0.003166261515029488,0.03333333333333333,60,1.0,0.03333333333333333
unconvincing,60,1.3930810308799628,247,0.43756311006395154,187,-0.9555179208160113,2.0,0.046436034362665427,12.0,0.02125812680472639,10.0,-0.025177907557939038,0.03333333333333333,61,0.9836065573770492,0.03278688524590164
exploitative,60,1.3930810308799628,303,0.5367677018193413,243,-0.8563133290606215,2.0,0.046436034362665427,35.0,0.06200286984711864,33.0,0.015566835484453215,0.03333333333333333,61,0.9836065573770492,0.03278688524590164
swedish,30,0.6965405154399814,148,0.2621835639249588,118,-0.4343569515150226,1.0,0.023218017181332713,14.0,0.024801147938847457,13.0,0.001583130757514744,0.03333333333333333,33,0.9090909090909091,0.030303030303030304
punchy,30,0.6965405154399814,139,0.24623996882141402,109,-0.4503005466185674,1.0,0.023218017181332713,8.0,0.01417208453648426,7.0,-0.009045932644848454,0.03333333333333333,30,1.0,0.03333333333333333
weaker,150,3.482702577199907,375,0.6643164626476997,225,-2.8183861145522076,5.0,0.11609008590666356,29.0,0.05137380644475544,24.0,-0.06471627946190811,0.03333333333333333,150,1.0,0.03333333333333333
unassailable,30,0.6965405154399814,137,0.24269694768729294,107,-0.45384356775268847,1.0,0.023218017181332713,5.0,0.008857552835302663,4.0,-0.01436046434603005,0.03333333333333333,30,1.0,0.03333333333333333
incoherent,91,2.112839563501277,372,0.659001930946518,281,-1.4538376325547588,3.0,0.06965405154399815,29.0,0.05137380644475544,26.0,-0.018280245099242705,0.03296703296703297,95,0.9578947368421052,0.031578947368421054
convoluted,91,2.112839563501277,357,0.6324292724406101,266,-1.4804102910606667,3.0,0.06965405154399815,20.0,0.03543021134121065,17.0,-0.034223840202787494,0.03296703296703297,91,1.0,0.03296703296703297
ongoing,61,1.4162990480612956,192,0.3401300288756222,131,-1.0761690191856734,2.0,0.046436034362665427,14.0,0.024801147938847457,12.0,-0.02163488642381797,0.03278688524590164,63,0.9682539682539683,0.031746031746031744
drab,61,1.4162990480612956,253,0.4481921734663147,192,-0.9681068745949809,2.0,0.046436034362665427,16.0,0.02834416907296852,14.0,-0.018091865289696907,0.03278688524590164,61,1.0,0.03278688524590164
lethargic,61,1.4162990480612956,209,0.3702457085156513,148,-1.0460533395456442,2.0,0.046436034362665427,14.0,0.024801147938847457,12.0,-0.02163488642381797,0.03278688524590164,63,0.9682539682539683,0.031746031746031744
unwell,61,1.4162990480612956,181,0.32064341263795637,120,-1.095655635423339,2.0,0.046436034362665427,22.0,0.038973232475331715,20.0,-0.0074628018873337115,0.03278688524590164,61,1.0,0.03278688524590164
earthy,61,1.4162990480612956,249,0.44110613119807257,188,-0.975192916863223,2.0,0.046436034362665427,16.0,0.02834416907296852,14.0,-0.018091865289696907,0.03278688524590164,61,1.0,0.03278688524590164
intractable,61,1.4162990480612956,185,0.32772945490619854,124,-1.0885695931550972,2.0,0.046436034362665427,9.0,0.015943595103544792,7.0,-0.030492439259120634,0.03278688524590164,61,1.0,0.03278688524590164
tentative,61,1.4162990480612956,205,0.36315966624740914,144,-1.0531393818138866,2.0,0.046436034362665427,15.0,0.026572658505907988,13.0,-0.01986337585675744,0.03278688524590164,61,1.0,0.03278688524590164
serene,93,2.1592755978639424,380,0.6731740154830024,287,-1.48610158238094,3.0,0.06965405154399815,25.0,0.04428776417651331,22.0,-0.025366287367484835,0.03225806451612903,95,0.9789473684210527,0.031578947368421054
further,31,0.7197585326213141,178,0.3153288809367748,147,-0.40442965168453926,1.0,0.023218017181332713,4.0,0.00708604226824213,3.0,-0.016131974913090583,0.03225806451612903,32,0.96875,0.03125
segregated,31,0.7197585326213141,128,0.22675335258374815,97,-0.4930051800375659,1.0,0.023218017181332713,11.0,0.019486616237665857,10.0,-0.0037314009436668558,0.03225806451612903,31,1.0,0.03225806451612903
secluded,31,0.7197585326213141,95,0.1682935038707506,64,-0.5514650287505635,1.0,0.023218017181332713,10.0,0.017715105670605327,9.0,-0.005502911510727387,0.03225806451612903,31,1.0,0.03225806451612903
bloated,62,1.4395170652426281,235,0.41630498325922516,173,-1.023212081983403,2.0,0.046436034362665427,19.0,0.03365870077415012,17.0,-0.012777333588515308,0.03225806451612903,62,1.0,0.03225806451612903
mundane,124,2.8790341304852562,480,0.8503250721890556,356,-2.028709058296201,4.0,0.09287206872533085,32.0,0.05668833814593704,28.0,-0.036183730579393815,0.03225806451612903,127,0.9763779527559056,0.031496062992125984
outmoded,31,0.7197585326213141,169,0.29938528583323,138,-0.4203732467880841,1.0,0.023218017181332713,8.0,0.01417208453648426,7.0,-0.009045932644848454,0.03225806451612903,32,0.96875,0.03125
homely,31,0.7197585326213141,141,0.24978298995553508,110,-0.469975542665779,1.0,0.023218017181332713,14.0,0.024801147938847457,13.0,0.001583130757514744,0.03225806451612903,31,1.0,0.03225806451612903
super,31,0.7197585326213141,138,0.2444684582543535,107,-0.4752900743669606,1.0,0.023218017181332713,18.0,0.031887190207089584,17.0,0.008669173025756871,0.03225806451612903,32,0.96875,0.03125
dystopian,31,0.7197585326213141,193,0.34190153944268276,162,-0.3778569931786313,1.0,0.023218017181332713,17.0,0.03011567964002905,16.0,0.006897662458696337,0.03225806451612903,31,1.0,0.03225806451612903
avid,31,0.7197585326213141,123,0.21789579974844547,92,-0.5018627328728686,1.0,0.023218017181332713,7.0,0.012400573969423729,6.0,-0.010817443211908985,0.03225806451612903,31,1.0,0.03225806451612903
leaner,31,0.7197585326213141,112,0.19840918351077966,81,-0.5213493491105344,1.0,0.023218017181332713,5.0,0.008857552835302663,4.0,-0.01436046434603005,0.03225806451612903,32,0.96875,0.03125
zany,31,0.7197585326213141,195,0.34544456057680384,164,-0.3743139720445102,1.0,0.023218017181332713,7.0,0.012400573969423729,6.0,-0.010817443211908985,0.03225806451612903,31,1.0,0.03225806451612903
unfaithful,31,0.7197585326213141,181,0.32064341263795637,150,-0.3991151199833577,1.0,0.023218017181332713,17.0,0.03011567964002905,16.0,0.006897662458696337,0.03225806451612903,34,0.9117647058823529,0.029411764705882353
unforgivable,31,0.7197585326213141,113,0.2001806940778402,82,-0.5195778385434738,1.0,0.023218017181332713,11.0,0.019486616237665857,10.0,-0.0037314009436668558,0.03225806451612903,33,0.9393939393939394,0.030303030303030304
ill-informed,31,0.7197585326213141,172,0.3046998175344116,141,-0.41505871508690245,1.0,0.023218017181332713,7.0,0.012400573969423729,6.0,-0.010817443211908985,0.03225806451612903,32,0.96875,0.03125
alkaline,31,0.7197585326213141,102,0.18069407784017433,71,-0.5390644547811397,1.0,0.023218017181332713,11.0,0.019486616237665857,10.0,-0.0037314009436668558,0.03225806451612903,32,0.96875,0.03125
antique,31,0.7197585326213141,158,0.27989866959556414,127,-0.4398598630257499,1.0,0.023218017181332713,17.0,0.03011567964002905,16.0,0.006897662458696337,0.03225806451612903,34,0.9117647058823529,0.029411764705882353
repellent,31,0.7197585326213141,164,0.29052773299792733,133,-0.4292307996233867,1.0,0.023218017181332713,11.0,0.019486616237665857,10.0,-0.0037314009436668558,0.03225806451612903,32,0.96875,0.03125
bourgeois,31,0.7197585326213141,177,0.31355737036971426,146,-0.4062011622515998,1.0,0.023218017181332713,11.0,0.019486616237665857,10.0,-0.0037314009436668558,0.03225806451612903,31,1.0,0.03225806451612903
deluded,31,0.7197585326213141,169,0.29938528583323,138,-0.4203732467880841,1.0,0.023218017181332713,13.0,0.023029637371786923,12.0,-0.00018837980954579045,0.03225806451612903,35,0.8857142857142857,0.02857142857142857
oversized,31,0.7197585326213141,173,0.3064713281014721,142,-0.41328720451984197,1.0,0.023218017181332713,6.0,0.010629063402363194,5.0,-0.012588953778969519,0.03225806451612903,31,1.0,0.03225806451612903
surreal,156,3.6220106802879037,606,1.0735354036386826,450,-2.548475276649221,5.0,0.11609008590666356,29.0,0.05137380644475544,24.0,-0.06471627946190811,0.03205128205128205,156,1.0,0.03205128205128205
disorienting,63,1.4627350824239609,226,0.4003613881556804,163,-1.0623736942682804,2.0,0.046436034362665427,13.0,0.023029637371786923,11.0,-0.023406396990878504,0.031746031746031744,64,0.984375,0.03125
stoic,63,1.4627350824239609,270,0.47830785310634377,207,-0.9844272293176171,2.0,0.046436034362665427,19.0,0.03365870077415012,17.0,-0.012777333588515308,0.031746031746031744,63,1.0,0.031746031746031744
repressive,63,1.4627350824239609,280,0.49602295877694913,217,-0.9667121236470118,2.0,0.046436034362665427,22.0,0.038973232475331715,20.0,-0.0074628018873337115,0.031746031746031744,67,0.9402985074626866,0.029850746268656716
outdoors,63,1.4627350824239609,192,0.3401300288756222,129,-1.1226050535483387,2.0,0.046436034362665427,16.0,0.02834416907296852,14.0,-0.018091865289696907,0.031746031746031744,64,0.984375,0.03125
colder,63,1.4627350824239609,228,0.4039044092898014,165,-1.0588306731341595,2.0,0.046436034362665427,15.0,0.026572658505907988,13.0,-0.01986337585675744,0.031746031746031744,63,1.0,0.031746031746031744
brief,159,3.6916647318319016,535,0.9477581533773849,376,-2.7439065784545167,5.0,0.11609008590666356,28.0,0.049602295877694914,23.0,-0.06648779002896865,0.031446540880503145,159,1.0,0.031446540880503145
dominate,32,0.7429765498026468,132,0.23383939485199032,100,-0.5091371549506565,1.0,0.023218017181332713,19.0,0.03365870077415012,18.0,0.010440683592817405,0.03125,32,1.0,0.03125
unwilling,128,2.9719061992105873,386,0.6838030788853655,258,-2.288103120325222,4.0,0.09287206872533085,27.0,0.04783078531063438,23.0,-0.04504128341469647,0.03125,129,0.9922480620155039,0.031007751937984496
untrained,32,0.7429765498026468,138,0.2444684582543535,106,-0.49850809154829334,1.0,0.023218017181332713,3.0,0.005314531701181597,2.0,-0.017903485480151117,0.03125,34,0.9411764705882353,0.029411764705882353
winnable,32,0.7429765498026468,106,0.18778012010841644,74,-0.5551964296942304,1.0,0.023218017181332713,12.0,0.02125812680472639,11.0,-0.001959890376606325,0.03125,36,0.8888888888888888,0.027777777777777776
premium,32,0.7429765498026468,122,0.21612428918138496,90,-0.5268522606212619,1.0,0.023218017181332713,13.0,0.023029637371786923,12.0,-0.00018837980954579045,0.03125,33,0.9696969696969697,0.030303030303030304
unspoken,32,0.7429765498026468,131,0.23206788428492978,99,-0.5109086655177171,1.0,0.023218017181332713,7.0,0.012400573969423729,6.0,-0.010817443211908985,0.03125,33,0.9696969696969697,0.030303030303030304
