hit_id,context_group,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,corpus_segment,corpus,date,polarity,context,context_word,context_type,in_basic,line_in_source,year,context_overlap
apw_eng_20101024_0021_5:20,neg-ext-nonsubj,immediately_available,immediately,available,"Kyrgyzstan 's Security Service would not comment on Tashiyev 's claim about an attack , and police were not immediately available .",apw_eng_20101024_0021_5,20,apw_eng_201010,"-LBQ-  Without asking or saying anything , those people started shooting in my direction and forced their way into my home ,  -RDQ-  said Tashiyev , surrounded by a dozen of his bodyguards .","However , the country 's deputy prosecutor , Aibek Turgunbayev , told The Associated Press that Tashiyev may have been hurt in a  -LBQ-  scuffle provoked by his bodyguards .  -RDQ-",apw_eng_20101024,Apw,2010-10-24,negative,not_VP-adv,not,VP-adv,False,33713,2010,False
nyt_eng_19950820_0071_4:8,neg-ext-nonsubj,immediately_available,immediately,available,Officials at Los Angeles-based Arco were n't immediately available for comment .,nyt_eng_19950820_0071_4,8,nyt_eng_199508,"However , Arco executives were seen in Dublin last week and are said to be seeking a recommendation from the Aran board , the Sunday Telegraph reported .","With its reserves rapidly declining at its key Prudhoe Bay , Alaska field , Arco is looking to develop new fields abroad .",nyt_eng_19950820,Nyt1,1995-08-20,negative,not_VP-adv,not,VP-adv,True,53741,1995,False
nyt_eng_19970430_0593_6:5,neg-ext-nonsubj,immediately_available,immediately,available,Government officials were n't immediately available to comment on the judge 's decision .,nyt_eng_19970430_0593_6,5,nyt_eng_199704,"-LBQ-  There is a big lack of information regarding this process because these lawsuits , by their nature , have many details that need to be considered ,  -RDQ-  Reinaldo said outside his chambers at the Superior Justice Tribunal complex in Brasilia .",The government had affirmed that the auction would take place today at the Rio de Janeiro stock exchange .,nyt_eng_19970430,Nyt1,1997-04-30,negative,not_VP-adv,not,VP-adv,True,63816,1997,False
apw_eng_20101023_0508_5:20,neg-ext-nonsubj,immediately_available,immediately,available,"Kyrgyzstan 's Security Service would not comment on Tashyev 's claim about an attack , and police were not immediately available .",apw_eng_20101023_0508_5,20,apw_eng_201010,"-LBQ-  Without asking or saying anything , those people started shooting in my direction and forced their way into my home ,  -RDQ-  said Tashiyev , surrounded by a dozen of his bodyguards .","However , the country 's deputy prosecutor , Aibek Turgunbayev , told The Associated Press that Tashiyev may have been hurt in a  -LBQ-  scuffle provoked by his bodyguards .  -RDQ-",apw_eng_20101023,Apw,2010-10-23,negative,not_VP-adv,not,VP-adv,False,33717,2010,False
apw_eng_19950207_0112_6:9,neg-ext-nonsubj,immediately_available,immediately,available,Details of his crimes in Switzerland were n't immediately available .,apw_eng_19950207_0112_6,9,apw_eng_199502,"He was released on bail pending his appeal and then fled the country , Figmik said .","The forgery division of the Los Angeles County Sheriff 's Department was investigating Luethi 's activities in the United States , but did n't have any details Monday .",apw_eng_19950207,Apw,1995-02-07,negative,not_VP-adv,not,VP-adv,False,64700,1995,False
apw_eng_20060623_0102_5:13,neg-ext-nonsubj,immediately_available,immediately,available,Figures for EMC 's total investments in China so far were not immediately available .,apw_eng_20060623_0102_5,13,apw_eng_200606,"Earlier this week , EMC said it will invest an additional US$ 250 million -LRB- euro199 million -RRB- in India , doubling its total investment to US$ 500 million -LRB- euro397 million -RRB- by 2010 .","EMC , based in Hopkinton , Massachusetts , makes systems that store and manage large volumes of data .",apw_eng_20060623,Apw,2006-06-23,negative,not_VP-adv,not,VP-adv,False,10807,2006,False
apw_eng_20070226_0224_16:7,neg-ext-nonsubj,immediately_available,immediately,available,Fu and his officials were not immediately available for comment .,apw_eng_20070226_0224_16,7,apw_eng_200702,"-LBQ-  It will instill fear and distrust within the migrant community , making them less likely to cooperate with criminal investigations or to seek police protection when victimized .  -RDQ-","Last week Shahrir Abdul Samad , a member of Parliament in southern Johor state , urged Malaysian labor agents to educate migrant workers not to cook cats and dogs amid suspicions local migrants were eating kidnapped pets .",apw_eng_20070226,Apw,2007-02-26,negative,not_VP-adv,not,VP-adv,False,49840,2007,False
apw_eng_20060407_0074_5:8,neg-ext-nonsubj,immediately_available,immediately,available,Officials at the Cabinet Office were not immediately available for comment .,apw_eng_20060407_0074_5,8,apw_eng_200604,"The Cabinet will authorize logistic preparations for the extension later this month , Jiji said .","Japan has already extended its Afghan mission twice , once in 2003 for two years and again for a year in 2005 .",apw_eng_20060407,Apw,2006-04-07,negative,not_VP-adv,not,VP-adv,False,60680,2006,False
apw_eng_20060706_0673_7:4,neg-ext-subj,immediately_available,immediately,available,No information was immediately available Thursday about the number of jobs to be retained in Connecticut or whether some jobs would be eliminated or moved to Michigan as part of the transaction .,apw_eng_20060706_0673_7,4,apw_eng_200607,"The combined company will have about 7,900 employees with operations in nine countries , the statement said .",Advo was founded in Hartford in 1929 .,apw_eng_20060706,Apw,2006-07-06,negative,no_subj-det,no,subj-det,False,1223,2006,False
apw_eng_19961231_0614_8:5,neg-ext-subj,immediately_available,immediately,available,No further statement was immediately available .,apw_eng_19961231_0614_8,5,apw_eng_199612,"But police in New York painted the incident very differently , saying two people who assaulted the police had to be freed because of diplomatic immunity .","In Washington , State Department spokesman John Dinger said his agency was in close contact with the New York police department but he did not want to speculate on its outcome .",apw_eng_19961231,Apw,1996-12-31,negative,no_subj-det,no,subj-det,False,2425,1996,False
apw_eng_19960711_0529_38:7,neg-ext-nonsubj,immediately_available,immediately,available,The number of strikers was not immediately available .,apw_eng_19960711_0529_38,7,apw_eng_199607,"The Malawi Polytechnic comes under the authority of the Malawi University , whose Vice Chancellor , Brown Chimphamba , said discussions on the lecturers ' demands were delayed by procedural disputes .","LAGOS , Nigeria -LRB- AP -RRB- _ Nigerians who deal drugs will be barred from running for public office , the head of the national Drug Law Enforcement Agency said .",apw_eng_19960711,Apw,1996-07-11,negative,not_VP-adv,not,VP-adv,False,23197,1996,False
apw_eng_20040407_0004_12:5,neg-ext-nonsubj,immediately_available,immediately,available,Myanmar officials were n't immediately available to comment .,apw_eng_20040407_0004_12,5,apw_eng_200404,Police and fire crews had sealed off access to the embassy .,"Tens of thousands of immigrants from Myanmar live in Malaysia , which is one of Southeast Asia 's wealthiest countries and a magnet for migrant workers .",apw_eng_20040407,Apw,2004-04-07,negative,not_VP-adv,not,VP-adv,False,67870,2004,False
nyt_eng_19950920_0665_7:4,neg-ext-nonsubj,immediately_available,immediately,available,Morrison was n't immediately available for comment .,nyt_eng_19950920_0665_7,4,nyt_eng_199509,Merrill obtained the documents from the county through the discovery process .,"James Mercer , a trial attorney for Orange County , minimized the significance of the letter .",nyt_eng_19950920,Nyt1,1995-09-20,negative,not_VP-adv,not,VP-adv,False,9021,1995,False
apw_eng_20050420_1072_27:7,neg-ext-nonsubj,immediately_available,immediately,available,Many of the books were not immediately available because of high demand .,apw_eng_20050420_1072_27,7,apw_eng_200504,"Within hours of Tuesday 's announcement , several books by the former Cardinal Joseph Ratzinger jumped onto the bestseller list of Amazon.com , including  -LBQ-  Salt of the Earth ,  -RDQ-   -LBQ-  The Ratzinger Report ,  -RDQ-   -LBQ-  Introduction to Christianity  -RDQ-  and his memoirs ,  -LBQ-  Milestones ,  -RDQ-  which covers his life through 1977 .","By Wednesday afternoon , eight of his books were listed among the Web site 's top 20 .",apw_eng_20050420,Apw,2005-04-20,negative,not_VP-adv,not,VP-adv,False,8038,2005,False
apw_eng_20020923_0672_14:7,neg-ext-subj,immediately_available,immediately,available,No information about funeral services was immediately available .,apw_eng_20020923_0672_14,7,apw_eng_200209,"Reinhart is survived by her husband ; daughter Ariane Malia ; mother , Florence Keren ; and stepsons Dr. Adam Reinhart , Taylor Reinhart and Scott Reinhart .",A memorial celebration will take place later this year .,apw_eng_20020923,Apw,2002-09-23,negative,no_subj-det,no,subj-det,False,1300,2002,False
apw_eng_20060920_1850_20:5,neg-ext-nonsubj,immediately_available,immediately,available,CIA officials were not immediately available to comment .,apw_eng_20060920_1850_20,5,apw_eng_200609,-LBQ-  This one program at the CIA can only reach a finite number of people .  -RDQ-,,apw_eng_20060920,Apw,2006-09-20,negative,not_VP-adv,not,VP-adv,False,43252,2006,False
apw_eng_20061118_0811_3:13,neg-ext-nonsubj,immediately_available,immediately,available,"Niemeyer , who is known for his modernistic style , was not immediately available for comment .",apw_eng_20061118_0811_3,13,apw_eng_200611,"-LBQ-  Vera and I got married yesterday , Nov. 16 at 10 -COL- 30 p.m. , in my residence , in a simple ceremony witnessed by the civil authorities who performed the wedding and a small group of friends ,  -RDQ-  Niemeyer said in a short statement quoted by the newspaper .","His home and office telephone numbers were not listed , according to Rio de Janeiro 's telephone service .",apw_eng_20061118,Apw,2006-11-18,negative,not_VP-adv,not,VP-adv,False,16920,2006,False
apw_eng_20081029_0312_5:6,neg-ext-nonsubj,immediately_available,immediately,available,Moscow police officials were n't immediately available for comment .,apw_eng_20081029_0312_5,6,apw_eng_200810,He said police have launched an official probe .,,apw_eng_20081029,Apw,2008-10-29,negative,not_VP-adv,not,VP-adv,False,43813,2008,False
apw_eng_20060526_0378_4:7,neg-ext-nonsubj,immediately_available,immediately,available,Government officials in Vietnam were not immediately available for comment on Friday .,apw_eng_20060526_0378_4,7,apw_eng_200605,Aflatoxins are associated with liver cancer .,"Malek said that last year , authorities held back more than 200 metric tons of contaminated food imported into the country .",apw_eng_20060526,Apw,2006-05-26,negative,not_VP-adv,not,VP-adv,False,18682,2006,False
apw_eng_20010727_0800_5:28,neg-ext-nonsubj,immediately_available,immediately,available,"A news release from her London spokeswoman Connie Filipello did not name the hospital or even say what country it was in , and Filipello was not immediately available to comment further .",apw_eng_20010727_0800_5,28,apw_eng_200107,Carey 's representatives are not saying where the singer is .,The singer has been in London to promote her new album .,apw_eng_20010727,Apw,2001-07-27,negative,not_VP-adv,not,VP-adv,False,68612,2001,False
nyt_eng_20020716_0042_10:5,neg-ext-nonsubj,immediately_available,immediately,available,Their conditions were not immediately available .,nyt_eng_20020716_0042_10,5,nyt_eng_200207,"The driver and three other motorists involved in the wreck were transported to local hospitals , according to police and MedStar ambulance services .",The accident forced the closure of the road .,nyt_eng_20020716,Nyt2,2002-07-16,negative,not_VP-adv,not,VP-adv,False,1535,2002,False
apw_eng_20011204_1493_16:9,neg-ext-nonsubj,immediately_available,immediately,available,Officials at General Motors and Toyota were not immediately available for comment .,apw_eng_20011204_1493_16,9,apw_eng_200112,He said Ford workers were free to adhere to the strike however .,Fedecameras says a new land reform law gave the state too much discretion in determining whether idle private farmland should be confiscated .,apw_eng_20011204,Apw,2001-12-04,negative,not_VP-adv,not,VP-adv,False,65105,2001,False
apw_eng_20080713_0671_5:12,neg-ext-nonsubj,immediately_available,immediately,available,"While the precise cost and details of the program were not immediately available , a campaign statement said the  -LBQ-  credit would be fully available to small firms , and would be phased out for medium-sized firms .",apw_eng_20080713_0671_5,12,apw_eng_200807,"Instead , we 'll help them not just create new jobs , but good jobs -- jobs with health care , jobs that stay right here in America , the kinds of jobs we need in our communities ,  -RDQ-  the first-term Illinois senator said .",It would also be phased out for small firms with high-income employees .  -RDQ-,apw_eng_20080713,Apw,2008-07-13,negative,not_VP-adv,not,VP-adv,False,66697,2008,False
apw_eng_20011021_0142_7:5,neg-ext-nonsubj,immediately_available,immediately,available,"Pentagon officials were not immediately available for comment after Sunday 's incident , which came at a time when pressure was building for President George W. Bush to keep his military campaign swift and avoid civilian deaths .",apw_eng_20011021_0142_7,5,apw_eng_200110,"There are no military bases here _ only innocent people ,  -RDQ-  said one resident , Haziz Ullah .","Attending a Pacific Rim economic summit in Shanghai , China , Bush said the United States had been  -LBQ-  as careful as we possibly could  -RDQ-  to avoid killing civilians .",apw_eng_20011021,Apw,2001-10-21,negative,not_VP-adv,not,VP-adv,False,7339,2001,False
apw_eng_20021021_0032_7:5,neg-ext-subj,immediately_available,immediately,available,No official confirmation was immediately available .,apw_eng_20021021_0032_7,5,apw_eng_200210,-LBQ-  They did not tell me where they are taking him and why .  -RDQ-,The army is barred from speaking to journalists .,apw_eng_20021021,Apw,2002-10-21,negative,no_subj-det,no,subj-det,False,20,2002,False
apw_eng_19990907_0010_6:7,neg-ext-nonsubj,immediately_available,immediately,available,Terms of the transaction were not immediately available .,apw_eng_19990907_0010_6,7,apw_eng_199909,"The deal marks a new chapter in the long career of Viacom Chairman Sumner Redstone , 75 , who took control of Viacom in 1987 and seven years later greatly enlarged it by buying Paramount Communications Inc. and Blockbuster Entertainment Group .",The pact with CBS comes just a month after the Federal Communications Commission relaxed television station ownership rules and triggered a round of discussions between media companies over possible mergers .,apw_eng_19990907,Apw,1999-09-07,negative,not_VP-adv,not,VP-adv,False,36782,1999,False
apw_eng_20030524_0074_13:13,neg-ext-nonsubj,immediately_available,immediately,available,"Several clashes were reported on Saturday , but military spokesmen were not immediately available for comment .",apw_eng_20030524_0074_13,13,apw_eng_200305,Both sides routinely misreport casualty figures .,"Truck driver Herman , who uses a single name , said he had not worked for 10 days .",apw_eng_20030524,Apw,2003-05-24,negative,not_VP-adv,not,VP-adv,False,68121,2003,False
nyt_eng_19970113_0327_11:7,neg-ext-nonsubj,immediately_available,immediately,available,Officials at Carlson Wagonlit were n't immediately available for comment .,nyt_eng_19970113_0327_11,7,nyt_eng_199701,"Merrill is in talks regarding a similar arrangement with Carlson Wagonlit Travel , a privately held , Minneapolis-based travel agency , according to Collins , as well as hardware and drugstore chains .",,nyt_eng_19970113,Nyt1,1997-01-13,negative,not_VP-adv,not,VP-adv,True,14248,1997,False
